yyyy-mm-ddTHH:MM:SSZ, OL_31.5, OL_63, OL_125, OL_250, OL_500, OL_1k, OL_2k, OL_4k, OL_8k, OL_16k, OL_32k, 
2019-02-02T02:00:00Z,88.375258,87.519174,87.208968,87.587484,87.92264,88.170271,91.450378,102.683603,108.947378,109.803345,107.573339, 
2019-02-02T03:00:00Z,89.15989,88.318396,87.415699,86.977825,86.919956,87.741823,91.217893,100.564535,106.877078,107.825005,105.731764, 
2019-02-02T05:00:00Z,86.94071,86.066943,85.567187,85.885308,86.806403,88.420986,91.812877,100.119297,106.468205,107.24908,105.214149, 
2019-02-02T06:00:00Z,88.924168,88.381718,87.834705,87.679271,87.963881,89.224264,92.24952,100.242106,106.603699,107.327637,105.244493, 
2019-02-02T11:00:00Z,88.596398,87.369053,86.686498,86.397589,87.082837,88.907428,92.558474,101.225872,107.066069,107.507274,105.588573, 
2019-02-02T12:00:00Z,85.801226,85.144958,84.342567,85.176299,86.277427,88.638477,92.638419,101.31579,107.158541,107.604465,105.956025, 
2019-02-02T13:00:00Z,84.272989,83.095034,82.418607,82.765037,84.216243,87.242517,92.071124,101.403465,107.526229,108.070258,106.339567, 
2019-02-02T14:00:00Z,85.522501,84.088158,83.036923,82.92549,84.009898,87.019821,92.481591,102.591505,108.365859,108.377682,106.366856, 
2019-02-02T15:00:00Z,84.872659,84.045538,83.470098,83.761333,85.045886,87.738327,92.770188,102.511425,107.496209,107.368485,104.805013, 
2019-02-02T16:00:00Z,85.649121,84.557712,83.877619,83.971633,84.698355,86.056982,89.696931,100.679206,106.335802,106.307737,103.847195, 
2019-02-02T17:00:00Z,86.021028,84.767638,83.90555,83.846903,84.380022,85.438505,89.027555,100.190675,105.995249,106.298667,103.899803, 
2019-02-02T18:00:00Z,85.746232,85.208173,84.691845,84.365453,84.70636,85.53058,88.513794,98.520475,103.832398,103.965144,101.187596, 
2019-02-02T19:00:00Z,86.979309,86.041683,85.120385,85.054868,85.469854,86.716329,89.477073,98.158022,103.119386,103.146753,100.142541, 
2019-02-02T20:00:00Z,86.23093,85.544119,84.870672,84.966673,85.732659,87.219281,89.809381,97.742613,102.626293,102.784367,99.708499, 
2019-02-02T21:00:00Z,85.435279,84.639121,84.346353,84.732798,85.624229,87.115972,89.571334,97.70884,102.637596,102.918335,99.809221, 
2019-02-02T22:00:00Z,85.538844,84.535763,83.513408,83.431549,84.13256,85.662852,88.810927,97.675279,102.81512,103.308191,100.435776, 
2019-02-02T23:00:00Z,86.011255,85.025016,84.287423,84.126961,84.626271,85.849089,88.748584,97.875896,103.268382,103.744929,100.937181, 
2019-02-03T00:00:00Z,89.585425,88.887555,87.668304,86.616516,86.010659,86.22032,89.021151,99.178046,104.578302,104.721117,101.845587, 
2019-02-03T01:00:00Z,92.592291,91.878776,90.339633,88.982455,87.508237,86.909712,89.589852,100.89893,106.801448,107.123779,104.601557, 
2019-02-03T02:00:00Z,90.859793,90.108408,89.279532,88.812184,88.713442,89.552034,92.309206,102.670452,108.951037,109.640918,107.302247, 
2019-02-03T03:00:00Z,91.574428,90.318911,89.975714,89.446043,89.276383,89.486504,91.905122,102.076277,108.472442,109.347729,107.189039, 
2019-02-03T04:00:00Z,94.564845,94.097217,93.53904,92.795228,91.804084,91.224162,92.685014,101.923544,108.290816,109.027538,106.92486, 
2019-02-03T05:00:00Z,92.820171,92.890339,92.325408,91.344287,89.729426,88.810893,90.767544,101.58265,108.180867,108.808055,106.711289, 
2019-02-03T06:00:00Z,94.164939,94.935607,94.833942,94.011852,92.344823,90.573567,91.248139,101.511633,108.093164,108.815434,106.832715, 
2019-02-03T07:00:00Z,94.082016,94.488076,94.022972,92.972059,91.294901,89.863737,91.212714,101.779433,108.119906,108.858713,106.764737, 
2019-02-03T08:00:00Z,88.622896,88.338736,87.563979,86.754999,85.785105,85.422793,89.391638,101.691868,108.103829,108.845101,106.70037, 
2019-02-03T09:00:00Z,87.912674,86.712036,85.342079,84.281466,83.578646,83.875118,89.194285,101.926807,108.134263,108.91069,106.888182, 
2019-02-03T10:00:00Z,88.572521,87.479669,86.197076,85.196627,84.414689,84.468544,89.432203,102.312843,108.435867,109.136231,106.932998, 
2019-02-03T11:00:00Z,87.772347,87.080451,86.56044,86.212273,85.818209,85.592814,89.445569,101.779772,107.832166,108.831473,106.912109, 
2019-02-03T12:00:00Z,89.679984,88.351289,87.276267,86.50722,85.845026,85.766667,89.603784,101.698277,107.893376,108.948312,106.922841, 
2019-02-03T13:00:00Z,93.617204,93.248387,92.917061,92.232906,91.273754,90.563254,92.202753,101.689577,107.568865,108.319068,106.309873, 
2019-02-03T14:00:00Z,89.003109,87.763109,86.403101,85.350736,84.532093,84.386215,88.957305,101.806626,107.976142,108.528751,106.497547, 
2019-02-03T15:00:00Z,86.583854,85.562745,84.492998,83.803297,83.435063,83.711327,88.488035,101.040034,106.973348,107.23658,105.232604, 
2019-02-03T16:00:00Z,87.552276,86.628062,85.772403,85.25678,84.880457,84.900454,88.292619,100.130983,106.247781,106.613401,104.369069, 
2019-02-03T17:00:00Z,91.182089,91.517162,92.292603,93.770098,94.293732,93.597791,92.551274,100.018159,105.595916,105.834772,103.812199, 
2019-02-03T18:00:00Z,87.034326,85.950434,84.959429,84.186044,83.442519,83.156295,86.869755,99.041744,105.04885,105.305912,103.121835, 
2019-02-03T19:00:00Z,84.396615,83.6861,82.991956,82.525152,81.983993,81.905114,86.668346,99.076014,104.617327,104.755156,102.815801, 
2019-02-03T20:00:00Z,85.144949,84.935336,84.299391,83.53457,82.746795,82.494073,86.583263,98.518046,104.030377,104.384496,102.109835, 
2019-02-03T21:00:00Z,87.183176,86.002767,84.827895,83.84216,83.109391,82.960069,86.585623,98.061639,103.820954,104.1779,101.934857, 
2019-02-03T22:00:00Z,91.041419,90.590833,90.068606,89.296554,87.907762,86.586776,87.975004,98.223261,103.831944,104.167909,101.835436, 
2019-02-03T23:00:00Z,92.565158,91.590954,91.043627,91.117888,91.720412,92.611643,93.40747,99.741611,104.995418,105.30868,102.957506, 
2019-02-04T00:00:00Z,86.063194,84.710554,83.255847,81.973224,80.91373,80.385146,86.384581,99.441672,105.184095,105.344821,102.962451, 
2019-02-04T01:00:00Z,85.719707,84.181003,82.506841,81.091343,79.973223,79.59171,87.661833,101.550749,107.473636,107.717961,105.414585, 
2019-02-04T02:00:00Z,85.854898,84.38327,82.649863,81.199179,79.961174,79.627767,88.442162,102.223659,108.543055,109.206975,107.152887, 
2019-02-04T03:00:00Z,85.925571,84.309689,82.664485,81.396886,80.470646,80.243596,87.761759,100.957471,107.400526,108.246751,106.071974, 
2019-02-04T04:00:00Z,85.785639,84.165153,82.501984,81.27744,80.476403,80.181496,87.177772,100.48504,106.976544,107.982703,105.788646, 
2019-02-04T05:00:00Z,86.134269,83.938774,82.003707,80.52977,79.344454,79.028505,87.00842,100.806121,107.147006,108.271738,106.076075, 
2019-02-04T06:00:00Z,85.530632,83.491048,81.65405,80.358568,79.466208,79.378681,86.907055,100.531716,107.105131,108.042393,105.952949, 
2019-02-04T07:00:00Z,85.897611,84.133993,82.445886,81.197118,80.264,79.913502,86.984964,100.761554,107.457389,108.364293,106.257793, 
2019-02-04T08:00:00Z,88.160636,85.708096,83.895035,82.983341,82.660816,82.942402,87.797867,100.740093,107.214972,108.008411,105.968844, 
2019-02-04T09:00:00Z,89.738019,87.698042,86.242958,85.704417,85.549083,85.783932,88.851206,100.662984,107.055388,107.778584,105.809433, 
2019-02-04T10:00:00Z,91.357811,89.122704,87.237635,85.896731,85.458075,85.756879,89.090438,100.960902,107.273379,107.96154,105.923264, 
2019-02-04T11:00:00Z,88.601315,86.802632,85.186458,84.225795,83.92229,84.348113,88.494381,100.744229,107.299041,108.090656,106.039954, 
2019-02-04T12:00:00Z,88.113415,86.594399,85.353731,84.901532,85.195041,85.823939,89.0247,100.619368,107.222803,108.061591,105.982849, 
2019-02-04T13:00:00Z,88.952861,87.328486,85.835894,85.000726,84.780722,85.103773,89.00656,100.894132,107.368224,108.186735,106.065086, 
2019-02-04T14:00:00Z,88.734495,87.27957,86.068216,85.175809,84.768759,85.137187,89.55165,102.124604,108.305005,108.588038,106.178398, 
2019-02-04T15:00:00Z,86.753687,85.232239,83.920615,83.368906,83.563778,84.754744,88.791842,100.034867,105.635596,105.546329,103.066101, 
2019-02-04T16:00:00Z,85.916865,84.088753,82.524199,81.472799,80.522205,80.128098,85.817533,98.595521,104.259849,104.250458,101.830853, 
2019-02-04T17:00:00Z,86.446837,84.760936,83.166982,81.988546,80.976291,80.622255,85.558124,98.035715,103.765186,103.982704,101.557263, 
2019-02-04T18:00:00Z,86.799249,85.38524,83.927311,82.740859,81.627095,81.018002,85.616631,97.898169,103.335003,103.314434,100.985851, 
2019-02-04T19:00:00Z,86.454628,85.262401,83.992957,82.910987,81.814353,80.966716,85.347247,97.585891,102.673895,102.712077,100.293887, 
2019-02-04T20:00:00Z,87.090595,85.900171,84.515464,83.303751,82.188019,81.31497,85.353017,97.702177,102.997888,103.108028,100.525732, 
2019-02-04T21:00:00Z,87.544037,86.606,85.293645,84.090382,82.880473,81.928972,85.746832,97.363558,102.956811,103.104909,100.466928, 
2019-02-04T22:00:00Z,87.085063,85.999444,84.643621,83.394937,82.176647,81.176933,85.948557,98.117625,103.649655,104.015084,101.410521, 
2019-02-04T23:00:00Z,87.233212,85.449077,83.830273,82.632624,81.553064,80.79681,86.243928,98.529598,103.851427,104.057132,101.271647, 
2019-02-05T00:00:00Z,88.594983,87.212643,85.816691,84.683527,83.608981,82.660649,86.659715,98.874144,104.069558,104.076385,101.341646, 
2019-02-05T01:00:00Z,88.32825,87.168189,85.926367,84.871939,83.732215,82.688516,87.627084,100.379346,106.100608,106.422001,103.882672, 
2019-02-05T02:00:00Z,85.986602,85.401334,84.861417,84.367756,83.396712,82.443131,88.466267,101.459821,107.709772,108.516821,106.230838, 
2019-02-05T03:00:00Z,84.474245,84.120514,84.022592,83.800816,82.885751,81.934534,87.570857,100.451356,106.75986,107.722286,105.48317, 
2019-02-05T04:00:00Z,86.637992,86.199368,86.242065,86.487844,86.086094,85.109681,87.950899,100.181373,106.823084,107.732647,105.690355, 
2019-02-05T05:00:00Z,87.114688,86.01831,85.155311,84.442845,83.526348,82.894639,87.528434,99.959852,106.687459,107.624883,105.490784, 
2019-02-05T06:00:00Z,87.273202,86.215991,85.01586,83.868938,82.551998,81.849094,87.360342,100.134632,106.629103,107.44074,105.411711, 
2019-02-05T07:00:00Z,87.667587,86.64936,85.747817,84.839408,83.721032,83.07109,87.600415,99.98449,106.681149,107.402222,105.223544, 
2019-02-05T08:00:00Z,87.263874,85.501095,83.922819,82.522829,81.309565,81.076748,86.902071,99.865079,106.510326,107.309391,105.25813, 
2019-02-05T09:00:00Z,87.827177,86.309732,84.763482,83.402407,82.051868,81.495427,87.150433,100.398693,106.895162,107.565883,105.525325, 
2019-02-05T10:00:00Z,88.180912,87.113551,85.802178,84.463065,83.083079,82.460676,87.439297,100.104463,106.733096,107.511255,105.287597, 
2019-02-05T11:00:00Z,86.661011,84.910809,83.106904,81.532504,80.333098,80.688128,87.150784,100.224035,106.916031,107.633606,105.488313, 
2019-02-05T12:00:00Z,87.076192,86.234034,85.175559,83.989507,82.643339,81.908299,87.396286,100.467268,107.061855,107.874479,105.862752, 
2019-02-05T13:00:00Z,85.103963,85.213023,85.15491,84.662533,83.632291,82.853262,87.830122,100.766795,107.531916,108.272729,105.99872, 
2019-02-05T14:00:00Z,86.108828,85.442832,84.532005,83.431174,82.396323,82.261688,88.384401,102.025924,108.300923,108.563531,106.302418, 
2019-02-05T15:00:00Z,86.956422,86.178885,85.198563,84.116083,82.966284,82.375697,87.073066,99.660929,105.751546,105.541349,102.847089, 
2019-02-05T16:00:00Z,87.4731,86.975078,86.379507,85.546004,84.356846,83.498777,86.915275,98.980529,104.941425,104.743291,102.150302, 
2019-02-05T17:00:00Z,84.541318,84.798018,84.483396,83.810409,82.850822,82.436412,86.28048,98.209456,104.202009,104.170644,101.563721, 
2019-02-05T18:00:00Z,88.885457,89.819821,89.484252,88.81739,87.843103,86.898983,88.057163,98.04646,104.00546,104.015187,101.45168, 
2019-02-05T19:00:00Z,86.741715,86.135403,85.670941,85.368912,84.37694,83.642012,86.46268,97.827295,103.624488,103.900702,101.571121, 
2019-02-05T20:00:00Z,89.958179,89.848064,88.753055,87.030399,85.205709,84.089009,87.150253,98.41861,104.074572,104.433338,101.920292, 
2019-02-05T21:00:00Z,91.12156,89.342955,87.680305,86.002762,84.241624,83.120551,86.290778,98.072,104.064995,104.454687,102.091072, 
2019-02-05T22:00:00Z,88.291605,85.998047,84.155708,82.607655,81.252956,80.643267,86.088288,98.795495,104.479907,105.19268,103.168265, 
2019-02-05T23:00:00Z,90.593156,89.453594,87.584239,85.933454,84.52749,83.686347,86.901302,98.543747,104.508968,105.202013,102.739063, 
2019-02-06T00:00:00Z,90.093767,88.533598,86.813488,85.380965,84.068126,83.499897,87.20458,99.627377,105.65527,105.977459,103.643865, 
2019-02-06T01:00:00Z,92.66385,91.167105,89.49884,88.189162,86.646274,85.312601,87.668814,99.319048,105.276328,105.940839,103.653792, 
2019-02-06T02:00:00Z,91.720016,91.215368,89.881161,87.851517,86.210803,84.833474,87.850015,100.090678,106.575189,107.42423,105.293213, 
2019-02-06T03:00:00Z,92.25716,90.679162,88.968955,87.148996,85.557205,84.354428,87.579164,99.863362,106.281357,106.992062,104.735418, 
2019-02-06T04:00:00Z,91.53325,90.290584,88.453519,86.707115,85.235664,84.406532,87.727698,99.740402,106.440514,107.239762,104.880022, 
2019-02-06T05:00:00Z,90.116001,88.604281,86.985553,86.10056,85.338441,85.084758,88.035003,99.680597,106.220525,106.894324,104.609385, 
2019-02-06T06:00:00Z,91.426935,90.051767,88.234923,86.733684,85.246045,84.620213,87.520228,99.481949,106.325327,107.024711,104.857587, 
2019-02-06T07:00:00Z,91.284588,89.69784,88.063756,86.030978,84.446134,83.704362,87.23747,99.714302,106.473353,107.27588,105.114222, 
2019-02-06T08:00:00Z,92.666015,90.916498,88.884595,86.897366,85.026796,83.888412,87.30991,99.675019,106.402421,107.290083,105.14206, 
2019-02-06T09:00:00Z,91.966834,90.580398,88.334614,86.18295,84.688017,83.934563,87.366235,99.613056,106.208796,107.09306,104.87033, 
2019-02-06T10:00:00Z,91.5033,90.129318,87.876285,86.749856,85.214124,84.304838,87.470264,99.768132,106.455307,107.357879,105.020841, 
2019-02-06T11:00:00Z,90.417082,89.132406,87.862946,86.362063,84.606662,83.407471,87.139736,99.833743,106.606725,107.465673,105.066472, 
2019-02-06T12:00:00Z,83.482848,82.149202,81.212161,80.632836,80.204806,80.542432,86.526374,99.723519,106.490328,107.429845,105.155859, 
2019-02-06T13:00:00Z,83.079679,81.771927,80.610637,79.897286,79.589047,80.279415,86.937648,100.509096,107.166988,107.915637,105.633356, 
2019-02-06T14:00:00Z,84.233418,84.7831,85.650535,85.953355,84.969867,83.587348,87.847767,101.090462,107.415436,107.896703,105.54327, 
2019-02-06T15:00:00Z,85.946568,86.382253,87.345606,87.620674,86.428341,84.554409,86.779576,98.897495,104.75169,104.816,102.292431, 
2019-02-06T16:00:00Z,84.356563,85.583753,86.745259,87.001594,85.820151,84.041561,86.076019,98.024169,103.949205,103.961826,101.378564, 
2019-02-06T17:00:00Z,84.6669,86.111643,87.43177,87.664025,86.278708,84.197671,85.790854,97.458301,103.242126,103.400008,100.813421, 
2019-02-06T18:00:00Z,85.034436,86.637312,88.000492,88.143964,86.762897,84.567226,85.839104,97.198247,103.012965,103.27936,100.801467, 
2019-02-06T19:00:00Z,85.194715,86.628274,87.834238,88.206476,87.278149,85.740849,86.578283,97.267583,102.800918,102.848736,100.241633, 
2019-02-06T20:00:00Z,86.011975,87.395029,88.609996,88.786531,87.677273,85.99716,86.583411,96.760984,102.493626,102.618307,100.026786, 
2019-02-06T21:00:00Z,85.25738,86.857121,87.833881,87.389283,85.609199,83.629028,86.15891,97.311257,103.330938,103.497682,101.003502, 
2019-02-06T22:00:00Z,85.974506,87.388887,88.398945,88.45324,87.239585,85.335287,87.050155,98.421284,104.459823,104.863724,102.414155, 
2019-02-06T23:00:00Z,86.592701,87.867834,89.101528,89.472311,88.463241,86.561146,87.266435,97.930692,104.000768,104.463053,101.858244, 
2019-02-07T00:00:00Z,84.004713,84.922026,85.088473,84.157358,82.545997,81.554605,85.903145,98.001539,104.057061,104.44116,101.902178, 
2019-02-07T01:00:00Z,80.256263,79.887616,79.576256,78.8901,78.264499,79.265872,86.541786,99.183368,105.250676,105.640777,103.155914, 
2019-02-07T02:00:00Z,82.395177,83.05802,83.747951,84.3344,84.445027,84.247076,87.888506,99.683865,106.020542,106.83418,104.570792, 
2019-02-07T03:00:00Z,83.34681,84.077383,84.714184,84.890803,84.376261,83.574878,86.683272,98.790627,105.056821,106.106738,103.889491, 
2019-02-07T04:00:00Z,82.558181,83.261788,84.029845,84.292305,83.59526,82.563731,86.072382,98.339321,105.046723,105.975849,103.788201, 
2019-02-07T05:00:00Z,83.451254,84.207571,85.057006,85.330229,84.759592,83.685915,86.33934,98.18197,105.0026,106.00501,103.80676, 
2019-02-07T06:00:00Z,83.702176,84.425923,85.310386,85.756716,85.165466,83.930322,86.205133,98.130679,104.974626,105.999923,103.865951, 
2019-02-07T07:00:00Z,84.769015,83.905012,83.380403,82.882447,81.853549,80.8253,85.619257,98.484993,105.156757,106.231348,104.12399, 
2019-02-07T08:00:00Z,84.86746,83.696513,82.488553,81.511834,80.397819,79.598891,85.514989,98.55601,105.359326,106.207047,104.281675, 
2019-02-07T09:00:00Z,84.874122,83.902313,82.481393,81.220141,79.91892,79.079449,85.27612,98.785303,105.513298,106.422293,104.533206, 
2019-02-07T10:00:00Z,82.971481,81.871192,80.898033,80.380777,79.729299,79.226654,85.490736,98.947501,105.615454,106.555044,104.626306, 
2019-02-07T11:00:00Z,81.701747,80.76046,79.95634,79.471117,78.641507,78.246457,85.606936,99.158915,105.946479,106.920101,104.931961, 
2019-02-07T12:00:00Z,81.153254,80.313232,79.843703,79.7028,79.164888,78.930057,86.135316,99.685484,106.352564,107.25063,105.304519, 
2019-02-07T13:00:00Z,81.173878,80.405587,79.72862,79.340771,78.822669,78.892551,86.277855,100.062347,106.727493,107.511183,105.521988, 
2019-02-07T14:00:00Z,80.650843,79.467523,78.503632,77.918806,77.575102,78.0428,86.896216,101.000576,107.230579,107.634136,105.324619, 
2019-02-07T15:00:00Z,79.386381,77.978339,76.65287,75.853628,75.553121,76.431804,85.398426,99.32201,105.304045,105.449997,102.977929, 
2019-02-07T16:00:00Z,84.437803,82.832297,80.625283,78.444704,76.720481,76.711847,84.907157,98.484192,104.447434,104.491223,101.893246, 
2019-02-07T17:00:00Z,86.095199,84.130271,81.926641,80.113307,79.040684,79.861611,85.710971,98.28423,103.844328,103.778577,101.411114, 
2019-02-07T18:00:00Z,86.540415,85.13718,83.647959,82.812256,82.946092,84.2099,87.693429,97.603083,103.022759,102.914233,100.480978, 
2019-02-07T19:00:00Z,85.660536,84.272071,82.073952,79.882399,77.963045,78.062599,85.13169,97.436584,102.844369,102.736642,100.210345, 
2019-02-07T20:00:00Z,85.901174,85.072489,83.165757,80.860391,78.690897,78.319663,84.721275,96.70069,102.000272,101.846106,99.233018, 
2019-02-07T21:00:00Z,81.744072,81.138954,79.608151,77.970664,76.694537,76.944378,84.387265,96.739976,101.861456,101.680784,99.158114, 
2019-02-07T22:00:00Z,78.026543,75.944313,74.686846,74.096579,74.322833,75.362867,83.870052,96.830383,101.993329,101.729402,99.221402, 
2019-02-07T23:00:00Z,79.341908,77.005186,75.285169,74.287342,74.412689,75.951488,84.547178,97.547386,102.71119,102.3771,99.815335, 
2019-02-08T00:00:00Z,79.244631,76.90688,75.00911,73.844658,73.856522,74.6031,84.951766,98.13466,103.425445,103.21821,100.558913, 
2019-02-08T01:00:00Z,78.880027,76.468604,74.581836,73.436653,73.433597,74.713685,86.225812,99.799532,105.277659,105.360898,102.978304, 
2019-02-08T02:00:00Z,79.074014,76.379989,74.408629,73.364972,73.386599,74.797599,87.259587,101.134492,107.135973,107.252366,105.10532, 
2019-02-08T03:00:00Z,82.452439,78.469664,75.875878,74.321014,73.657758,74.747166,86.34399,99.7689,105.840905,106.377196,104.286516, 
2019-02-08T04:00:00Z,81.065978,77.495352,74.827073,73.287418,72.719286,74.342914,85.758405,99.236534,105.19616,105.719289,103.786005, 
2019-02-08T05:00:00Z,80.672144,77.309423,74.705439,73.294855,73.126544,75.057379,85.838593,99.385619,105.36831,105.773483,103.7222, 
2019-02-08T06:00:00Z,78.859818,76.13091,74.161518,73.178688,73.281193,75.294899,85.529734,98.804833,104.803179,105.235073,103.35394, 
2019-02-08T07:00:00Z,78.507439,75.929125,73.863408,72.622144,72.360893,74.320358,85.346984,98.76592,104.70621,105.059939,103.141157, 
2019-02-08T08:00:00Z,79.022008,76.52082,74.428829,72.999804,72.519013,74.394127,85.321327,98.963448,105.023938,105.430396,103.454357, 
2019-02-08T09:00:00Z,79.426624,77.025858,74.978638,73.635398,72.766112,74.181645,85.39856,98.987275,105.111728,105.418377,103.47625, 
2019-02-08T10:00:00Z,80.226623,77.797958,75.485976,73.782124,72.957933,74.395961,85.352768,99.083784,105.403705,105.673796,103.7054, 
2019-02-08T11:00:00Z,83.206837,81.323573,79.820453,78.836483,78.522208,79.279341,86.674118,99.489982,105.744793,106.07782,103.966093, 
2019-02-08T12:00:00Z,82.509997,80.940874,79.934702,79.374899,79.152528,79.856308,87.095569,100.175704,106.055234,106.425043,104.414844, 
2019-02-08T13:00:00Z,81.867695,79.740858,77.997941,76.927857,76.576554,77.735733,86.888933,100.358488,106.627953,107.115387,104.934848, 
2019-02-08T14:00:00Z,81.126855,78.498527,76.473815,75.157872,74.689857,76.120436,87.238912,101.20401,107.003836,106.863676,104.546216, 
2019-02-08T15:00:00Z,82.864464,80.595334,78.868691,77.942929,77.679669,78.66038,86.266161,99.279613,104.480791,103.931127,101.404964, 
2019-02-08T16:00:00Z,81.767656,79.205493,76.81938,74.967629,75.185561,75.598579,85.813319,98.716521,103.814115,103.262161,100.719499, 
2019-02-08T17:00:00Z,82.404321,80.340401,78.539062,77.386709,77.039527,77.727639,85.5747,98.727243,103.822716,103.593622,100.844765, 
2019-02-08T18:00:00Z,81.790426,79.857004,78.560026,77.900772,77.628342,78.183951,85.055405,98.303353,103.128789,102.481497,100.071542, 
2019-02-08T19:00:00Z,82.522254,80.091779,78.09053,76.730314,76.161651,76.9284,84.655453,97.536025,102.710244,102.254297,99.889692, 
2019-02-08T20:00:00Z,82.257273,80.0536,78.168397,77.023475,76.598879,77.675239,85.332881,97.863435,102.903285,102.693292,99.837667, 
2019-02-08T21:00:00Z,82.778737,80.500005,78.286536,76.532232,75.339233,76.626196,84.865513,97.436933,102.655489,102.546143,99.838108, 
2019-02-08T22:00:00Z,83.944946,81.285323,79.308032,78.16118,77.679079,79.673847,86.54309,97.99949,102.822545,102.612524,99.740313, 
2019-02-08T23:00:00Z,79.498149,77.916918,76.834075,76.475606,76.985017,78.79111,85.567811,97.518997,102.393214,101.981742,99.188072, 
2019-02-09T00:00:00Z,80.705596,78.833649,76.65095,74.747341,73.705549,74.313864,84.465185,97.581319,102.694726,102.280854,99.853715, 
2019-02-09T01:00:00Z,80.620718,78.393772,75.929397,73.757806,72.642047,73.425526,85.714231,99.376084,104.769391,104.409312,101.991749, 
2019-02-09T02:00:00Z,78.810792,75.793339,73.334693,71.756435,72.073515,73.756692,87.358651,100.983169,106.569422,106.687606,104.480385, 
2019-02-09T03:00:00Z,78.504147,75.511771,72.919652,71.214898,71.439996,73.370236,86.855079,100.309821,105.988434,106.151196,104.117325, 
2019-02-09T04:00:00Z,78.334081,75.45991,72.895708,71.070532,70.748949,72.639495,86.15197,99.654854,105.395126,105.664075,103.448817, 
2019-02-09T05:00:00Z,80.067787,77.66675,75.168098,73.184825,72.156834,73.743515,85.7683,98.679425,104.809275,105.084015,102.961704, 
2019-02-09T06:00:00Z,80.78965,79.146234,76.973156,74.712939,72.839617,73.691404,85.112908,98.212316,104.240357,104.76535,102.678837, 
2019-02-09T07:00:00Z,79.389775,76.964587,74.441545,72.402951,71.550327,74.175093,85.415519,98.322855,104.203771,104.577906,102.520741, 
2019-02-09T08:00:00Z,79.171249,76.859528,74.693277,72.956719,71.669071,73.31413,85.671946,98.824474,104.872626,104.943243,102.914836, 
2019-02-09T09:00:00Z,78.890707,76.441846,74.25178,73.221129,74.149993,77.330229,85.987356,98.829124,104.879356,105.054222,102.87448, 
2019-02-09T10:00:00Z,79.128359,76.595773,74.117645,72.233393,71.278445,73.343976,85.06242,98.419704,104.625419,104.884824,102.923559, 
2019-02-09T11:00:00Z,79.429003,76.712129,74.056906,72.044844,70.990316,73.084504,85.373633,98.975245,105.03565,105.237219,103.106598, 
2019-02-09T12:00:00Z,80.186203,77.362788,74.945668,73.091701,72.055169,74.066532,86.210796,99.804647,105.792927,105.951652,103.795445, 
2019-02-09T13:00:00Z,80.900287,78.510127,76.357133,75.097883,74.605865,76.033778,86.563513,100.491617,106.586947,106.594684,104.457747, 
2019-02-09T14:00:00Z,81.28614,78.291658,75.626649,73.521492,72.429943,74.820937,87.415374,101.191906,106.983924,106.655486,104.137334, 
2019-02-09T15:00:00Z,81.307886,79.058358,77.887067,78.28052,79.412747,83.961009,91.220956,99.816276,104.689374,104.069528,101.3622, 
2019-02-09T16:00:00Z,80.269513,77.893087,75.313411,73.140773,71.915158,74.192952,85.549582,98.899677,104.009734,103.211043,100.473365, 
2019-02-09T17:00:00Z,81.502995,79.378227,76.872366,74.623915,72.875416,74.121418,84.700136,98.12083,103.367115,102.853679,100.287722, 
2019-02-09T18:00:00Z,81.372602,79.306906,76.827541,74.462944,72.672999,73.730791,84.416156,97.746086,102.925983,102.230139,99.782351, 
2019-02-09T19:00:00Z,81.436724,79.624376,77.179982,74.874691,72.988964,73.818345,84.365248,97.674207,102.713596,101.984345,99.471964, 
2019-02-09T20:00:00Z,79.260287,78.714962,78.41923,77.918266,76.746636,76.660438,84.530523,97.460652,102.643216,101.872855,99.344921, 
2019-02-09T21:00:00Z,80.308768,79.9423,80.034781,79.566371,78.555002,77.900209,84.8569,97.531844,102.611443,101.987602,99.38735, 
2019-02-09T22:00:00Z,76.461187,75.9771,76.289109,76.042722,75.566567,75.784082,84.668884,97.626949,102.758035,102.177391,99.566808, 
2019-02-09T23:00:00Z,82.504197,84.092786,86.045561,87.767577,88.407039,87.478457,87.821832,98.285567,103.14888,102.39512,99.938719, 
2019-02-10T00:00:00Z,75.326205,74.778276,74.556826,74.914026,75.098883,75.902733,85.215981,98.409229,103.574209,102.788661,100.205712, 
2019-02-10T01:00:00Z,75.056947,72.975448,72.062341,72.235439,72.811605,74.718798,86.357606,100.153112,105.464106,104.811753,102.428414, 
2019-02-10T02:00:00Z,73.522937,71.04222,69.75434,69.396578,70.16242,73.692579,87.813613,101.444627,106.996961,106.93355,104.698708, 
2019-02-10T03:00:00Z,73.244755,70.88842,69.780842,69.490801,69.805817,73.100609,86.605452,100.537958,106.20435,106.134191,103.958181, 
2019-02-10T04:00:00Z,72.931266,70.289177,69.273869,69.142489,69.589464,72.930602,86.413637,100.00197,105.763643,105.666763,103.556387, 
2019-02-10T05:00:00Z,72.450952,70.134039,69.21952,69.054064,69.583113,72.939214,86.152314,99.837693,105.598678,105.649256,103.43766, 
2019-02-10T06:00:00Z,71.922928,69.6295,68.745106,68.659455,69.204971,72.554546,85.700044,99.446592,105.416725,105.538515,103.426859, 
2019-02-10T07:00:00Z,72.06988,69.554456,68.658369,68.607282,69.122564,72.183498,85.566089,99.320748,105.404509,105.549822,103.472281, 
